map,result,ally1,ally2,ally3,enemy1,enemy2,enemy3,id,order_index
15000292,0,16000085,16000103,16000005,16000013,16000011,16000063,a63c4a8b8315c178fdf2d73abc0cca92,254
15000292,0,16000085,16000103,16000005,16000013,16000011,16000063,17dac07ef1b8f3d952bb443ccdb1d8c0,255
15000018,0,16000081,16000099,16000036,16000040,16000073,16000079,aaa8871bf007be3364a937a41104bea3,256
15000018,0,16000081,16000099,16000036,16000040,16000073,16000079,ac98a8fc38967c69ca64082bae8653df,257
15000018,1,16000081,16000099,16000036,16000040,16000073,16000079,26be4a3baa379d4e20701215e3656c7e,258
15000018,1,16000012,16000099,16000059,16000015,16000040,16000078,01e0dc8c1693dfccff1c450fec65c0b0,259
15000018,1,16000012,16000099,16000059,16000015,16000040,16000078,a4d36d0a8602994d7842ef2a057a854d,260
15000082,1,16000074,16000070,16000021,16000025,16000005,16000064,9ec5dec27738c23b1d33bb4175aec037,261
15000082,0,16000074,16000070,16000021,16000025,16000005,16000064,ff3fb18b5dc2288ed89074757fdfc71c,262
15000082,1,16000074,16000070,16000021,16000025,16000005,16000064,2b1eebabaaf7ef5e1855c6ea2d509b8d,263
15000050,1,16000098,16000030,16000063,16000076,16000044,16000099,aa7246eae7b0f880742df10a580c8b5b,264
15000050,1,16000098,16000030,16000063,16000076,16000044,16000099,c70ad442b5dee99368d5eef180cc3172,265
15000143,1,16000089,16000103,16000012,16000099,16000095,16000067,8ec8fcba891cb896912138c34de4a893,266
15000143,1,16000089,16000103,16000012,16000099,16000095,16000067,f47b2dec919779d821fb4af358f3bda4,267
15000143,0,16000089,16000103,16000012,16000099,16000095,16000067,18d39598b7f757fac4c4bc0a8929119b,268
15000022,1,16000094,16000089,16000042,16000046,16000061,16000079,eb43c89712df5dd0a441a647c9fa665a,269
15000022,1,16000094,16000089,16000042,16000046,16000061,16000079,625c2845e8b1217ef4e958d280c6bbee,270
15000118,0,16000011,16000042,16000005,16000063,16000099,16000102,c0b3422b8ce677d5c078eb4104cee689,271
15000118,0,16000011,16000042,16000005,16000063,16000099,16000102,72898140797cd0313359ab4630e373cb,272
15000306,1,16000099,16000085,16000089,16000044,16000011,16000012,f65161d0326f2d3c7c5a042d70992831,273
15000306,1,16000099,16000085,16000089,16000044,16000011,16000012,462914810d992d36c0184bd093557598,274
15000118,0,16000002,16000001,16000099,16000102,16000097,16000019,4c7f48d073187c18c277f4195c99162c,275
15000118,0,16000002,16000001,16000099,16000102,16000097,16000019,09f90631d146bb0aa4fbb7872937fc4f,276
15000118,0,16000002,16000038,16000070,16000012,16000085,16000071,863287340aa83a5204cb11fdccf51648,277
15000118,0,16000002,16000038,16000070,16000012,16000085,16000071,661d10d18a9f246bd282fe1ed850694d,278
15000118,1,16000002,16000038,16000070,16000012,16000085,16000071,f68f2d869fbab7178bfb466d99b3b795,279
15000083,0,16000089,16000103,16000042,16000003,16000048,16000058,a5b9d6e4ce6b1a3ce5c09323faec93df,280
15000083,0,16000089,16000103,16000042,16000003,16000048,16000058,bb996d2f8cdd200c6d2b7490c48ae70b,281
15000019,1,16000005,16000004,16000012,16000001,16000014,16000007,2897956b1f061c90567ecac2d29fae4e,282
15000019,1,16000005,16000004,16000012,16000001,16000014,16000007,f6cf6972c58e41af281f1f0f4886a09e,283
15000292,1,16000012,16000009,16000030,16000006,16000014,16000103,3059dc2e8a7b948a13e79056c50210af,284
15000292,1,16000012,16000009,16000030,16000006,16000014,16000103,cff165b2283b028b196e7049e122fb79,285
15000082,1,16000015,16000054,16000089,16000023,16000005,16000085,0301414bc4bdc0f715ff39ead7978c23,286
15000082,1,16000015,16000054,16000089,16000023,16000005,16000085,afeac3e81a805365fc61a1e748486366,287
15000082,0,16000015,16000054,16000089,16000023,16000005,16000085,0ced5be16c66d22bb9c4c919e40cb086,288
15000007,1,16000051,16000030,16000023,16000050,16000070,16000022,546cdfba09f54d304ffc186c8edda4fd,289
15000007,1,16000051,16000030,16000023,16000050,16000070,16000022,88349cb7a72e0274767423cc46e7ea52,290
15000011,1,16000023,16000070,16000013,16000098,16000026,16000004,885a05dac6ce75a5362054a425cb3d51,291
15000011,1,16000023,16000070,16000013,16000098,16000026,16000004,eee1746963f4355587f66e818ad3c6aa,292
15000011,0,16000023,16000070,16000013,16000098,16000026,16000004,31b0f3f4a3f1143342831f700c3fb234,293
15000053,1,16000024,16000014,16000030,16000007,16000004,16000083,789ba3b5fa8d2c242962ca9a6a0d04a5,294
15000053,1,16000024,16000014,16000030,16000007,16000004,16000083,29b4c87ec0d7b32d4790a97b41fe06cc,295
15000010,0,16000063,16000091,16000004,16000011,16000035,16000024,49602fc20df529aa63e57780de99c4d5,296
15000010,0,16000063,16000091,16000004,16000011,16000035,16000024,96164cd0b2931564f52393190ebc45bf,297
15000010,1,16000063,16000091,16000004,16000011,16000035,16000024,b66cd1e3d7b41f5fe255cc468f62407d,298
15000018,1,16000065,16000078,16000102,16000001,16000004,16000007,0e44d9f971bc238e9967d0a39e078abc,299
15000018,0,16000065,16000078,16000102,16000001,16000004,16000007,e3e6e791dafe9eb5e5489e6fc26ab9f3,300
15000018,1,16000065,16000078,16000102,16000001,16000004,16000007,857c46d3b43a41b67227fea988a93bc5,301
15000053,1,16000059,16000004,16000081,16000070,16000001,16000012,ccfe84200f12848b71cc66aaeeaa6f1b,302
15000053,0,16000059,16000004,16000081,16000070,16000001,16000012,29adebd6ab37c284e1f9640490869d3e,303
15000053,1,16000059,16000004,16000081,16000070,16000001,16000012,b13be4db3a561939d9aa90274040590f,304
15000011,1,16000011,16000063,16000012,16000103,16000059,16000081,c8d9b3e18fc2d480c0afb078f35bfe27,305
15000011,1,16000011,16000063,16000012,16000103,16000059,16000081,accf39e9085d416883a407d59500f002,306
15000300,1,16000026,16000005,16000097,16000099,16000023,16000019,2c6933e2d84487d355092c30282991eb,307
15000300,1,16000026,16000005,16000097,16000099,16000023,16000019,4f104ec9f9dd9671ea2674cbf410ab34,308
15000300,0,16000026,16000005,16000097,16000099,16000023,16000019,734f0088bdce51221edb13c3f8fd9e13,309
15000368,1,16000037,16000005,16000015,16000009,16000102,16000004,af47234b59697ba7b0e3361225002e16,310
15000368,1,16000037,16000005,16000015,16000009,16000102,16000004,013fa3adabd51eac89d2ff3821f0703b,311
15000293,1,16000026,16000067,16000012,16000002,16000005,16000063,0d4fc369f86a2950d4cf597f9c99a736,312
15000293,0,16000026,16000067,16000012,16000002,16000005,16000063,cdbe4d8889528e3c466f02dce4a28e4c,313
15000293,1,16000026,16000067,16000012,16000002,16000005,16000063,4cb68519706e3ca15101667b07c7b9db,314
15000703,0,16000042,16000046,16000061,16000003,16000005,16000079,7850f8155050606bc0788b3269ab205b,315
15000703,0,16000042,16000046,16000061,16000003,16000005,16000079,db3f97207c02625f654645d394d34736,316
15000703,1,16000042,16000046,16000061,16000003,16000005,16000079,3d7d8ba6b22b8cd8b64d56b60ac3633c,317
15000118,0,16000011,16000061,16000089,16000015,16000067,16000063,2fbf715bc25c05cc250740323c2669b8,318
15000118,1,16000011,16000061,16000089,16000015,16000067,16000063,ea6cd3a53bbd667347a83f96de755549,319
15000118,0,16000011,16000061,16000089,16000015,16000067,16000063,c9cd8064e9ed31f7a0cf8b6c2a74a6e5,320
15000132,0,16000014,16000063,16000081,16000044,16000012,16000011,ee9cfcc5ec4c15171275be8aec167d4e,321
15000132,0,16000014,16000063,16000081,16000044,16000012,16000011,4c0e34cd542ff52879381ded045a02ca,322
15000118,0,16000012,16000063,16000006,16000068,16000067,16000074,53b321caf37522fd0f3a1d36626347fa,323
15000118,0,16000012,16000063,16000006,16000068,16000067,16000074,c7a0fda06478ef1c1dbe8c600fd94968,324
15000118,1,16000012,16000063,16000006,16000068,16000067,16000074,51479cb270a46b4f25fb1aca7da54d5b,325
15000368,1,16000099,16000003,16000031,16000019,16000046,16000021,96eca1ce7b095cf534e7cb2b6a3b0160,326
15000368,1,16000099,16000003,16000031,16000019,16000046,16000021,2619a42bd9189c2eeec6216697e7cbcb,327
15001021,1,16000012,16000001,16000099,16000077,16000004,16000063,2c79e22500d5ba5559a2704fc9ff75e7,328
15001021,0,16000012,16000001,16000099,16000077,16000004,16000063,41b1f4db7794e2a8de5093f090c56ac0,329
15001021,1,16000012,16000001,16000099,16000077,16000004,16000063,ede706f65c96a803bbbafe788554a3d2,330
15000118,0,16000014,16000006,16000012,16000063,16000005,16000025,f0d7f697bc30e3cd37c205fe5a140b84,331
15000118,0,16000014,16000006,16000012,16000063,16000005,16000025,bef50482542c5aa516d35f27724ed4de,332
15000118,1,16000014,16000006,16000012,16000063,16000005,16000025,279495ca68cc1e2c23d909e88aebdbbe,333
15000548,1,16000023,16000079,16000046,16000061,16000003,16000099,23f6057db4bf05faa09a95e6263aa053,334
15000548,1,16000023,16000079,16000046,16000061,16000003,16000099,d0661dca2af8216fd2f041f581d35594,335
15000368,0,16000074,16000011,16000003,16000042,16000001,16000099,065d28f4fba2b72b3e59d535eb2a17e4,336
15000368,0,16000074,16000011,16000003,16000042,16000001,16000099,f462cebef97f24492d89c1cadd6e55fc,337
15000143,0,16000084,16000023,16000002,16000086,16000083,16000005,76e9fb02706c5da461541c55d3210fa4,338
15000143,0,16000084,16000023,16000002,16000086,16000083,16000005,24b3f9b7836a4ee8807db5da515f5013,339
15000011,1,16000083,16000011,16000030,16000063,16000084,16000102,e60ffe7fe7754f5e247eaa3c07f656a6,340
15000011,0,16000083,16000011,16000030,16000063,16000084,16000102,1ffb168510a0d958c047ba0730fbe1d2,341
15000011,1,16000083,16000011,16000030,16000063,16000084,16000102,6a8fab7b86842ce485ccb7a8b1333017,342
15000548,1,16000011,16000014,16000003,16000103,16000047,16000036,8a420a97cd76723a3fbaacd06cc95b11,343
15000548,1,16000011,16000014,16000003,16000103,16000047,16000036,6aebe27baa2c8d9a1fd9c0be7a540ff0,344
15000703,0,16000074,16000002,16000021,16000062,16000098,16000099,ce8bea8316b36370f37577e27d5c7c85,345
15000703,0,16000074,16000002,16000021,16000062,16000098,16000099,ca76b852f4c014b2e63ed5ad36dd0d4d,346
15000306,1,16000099,16000013,16000014,16000041,16000012,16000081,c67138716d64e2f42b900b28d36165e5,347
15000306,1,16000099,16000013,16000014,16000041,16000012,16000081,8d4bbde902af1f380ef283df2396b2ae,348
15000018,0,16000070,16000078,16000099,16000012,16000040,16000073,dd4894cca9f0998520913c3686f46307,349
15000018,0,16000070,16000078,16000099,16000012,16000040,16000073,b13dcb21e1d48f5a5a10e98843e6fdb0,350
15001021,1,16000012,16000102,16000063,16000059,16000089,16000044,ec4438587d2ff7329d4f18edf4b23e26,351
15001021,1,16000012,16000102,16000063,16000059,16000089,16000044,6cdd5fc5d98957faa5ffdb8985e8c646,352
15000440,1,16000042,16000064,16000047,16000061,16000011,16000099,5d422ef26a874a71b8d5cc477a921bb2,353
15000440,0,16000042,16000064,16000047,16000061,16000011,16000099,382926e8766119ee6740cacfa5897890,354
15000440,1,16000042,16000064,16000047,16000061,16000011,16000099,5ad0015b6f2802c0e731b2f83f3fa707,355
15000007,1,16000014,16000005,16000002,16000011,16000044,16000023,c8c8c7338f34d795ba8b6b4146c4462b,356
15000007,1,16000014,16000005,16000002,16000011,16000044,16000023,dd3845cdea450ae98ba62e5fe0c90117,357
15000368,0,16000079,16000004,16000003,16000023,16000065,16000005,d0bd08b2c84c817665be74a260c97cb2,358
15000368,0,16000079,16000004,16000003,16000023,16000065,16000005,93461a61902bdf06ad08d8e00e17f5f9,359
15000368,1,16000079,16000004,16000003,16000023,16000065,16000005,d9d6a113562c94577a4759ddb7acded7,360
15000022,1,16000061,16000065,16000042,16000098,16000036,16000003,efa8749180a4dff04129527bee81f6f1,361
15000022,0,16000061,16000065,16000042,16000098,16000036,16000003,e7af3ca6fc9108cb091692151e08a015,362
15000022,1,16000061,16000065,16000042,16000098,16000036,16000003,fcbf9d43e14f142df6070f9e66970a2c,363
15000440,0,16000062,16000021,16000076,16000011,16000002,16000046,0c00ef0b6c73f678445f283c57673664,364
15000440,0,16000062,16000021,16000076,16000011,16000002,16000046,5ebb4795b19eb2fbebc0694810185613,365
15000025,0,16000011,16000099,16000005,16000063,16000004,16000012,4c345b2e82ceaac0c6c809b2109b3608,369
15000025,0,16000011,16000099,16000005,16000063,16000004,16000012,1d7ba64bb447adc6672e239873f691d4,370
15000022,1,16000011,16000023,16000027,16000083,16000046,16000036,216c97432e7a8a6a4ab3f82e0041a927,371
15000022,1,16000011,16000023,16000027,16000083,16000046,16000036,4500beb618c2203b47fe2b387c223cda,372
15000053,0,16000073,16000030,16000081,16000002,16000004,16000023,7434e2d16de181059f83958e5a9ec225,373
15000053,1,16000073,16000030,16000081,16000002,16000004,16000023,85b650780a13b61d9906fedf030ecf8c,374
15000053,0,16000073,16000030,16000081,16000002,16000004,16000023,1eab7658c072d9d0a139e53c1fa8d764,375
15000115,0,16000040,16000081,16000005,16000103,16000028,16000002,6aa35d263c4d115a881f1a100466322c,376
15000115,0,16000040,16000081,16000005,16000103,16000028,16000002,e69701816af59f086764fcb83f93ad86,377
15000115,1,16000040,16000081,16000005,16000103,16000028,16000002,f75295f7e78e0f3f8f87399c801cb20f,378
15000548,1,16000003,16000089,16000072,16000001,16000011,16000042,3c1cb304ec08ea465bbd8ae1eb0264ba,379
15000548,1,16000003,16000089,16000072,16000001,16000011,16000042,e2c4fc3cfe99507497608cd7b5333cbf,380
15000019,0,16000078,16000103,16000079,16000012,16000003,16000081,788799b8ea4f90ae4af681abd96aa9cd,381
15000019,0,16000078,16000103,16000079,16000012,16000003,16000081,6b58a8300bfd8670a5306a2547641548,382
15000548,1,16000003,16000005,16000046,16000015,16000023,16000021,a69b78ed7af26ebb5e4aa3cb5f014b5e,383
15000548,1,16000003,16000005,16000046,16000015,16000023,16000021,599d3b97dc1a6c12ce2192af7c887d77,384
15000703,1,16000037,16000003,16000095,16000042,16000023,16000059,0f251cd88aa46be5eba797d25d655089,385
15000703,1,16000037,16000003,16000095,16000042,16000023,16000059,e7ffcbcf5b50c94d2ff45ae8fcbfb5e1,386
15000050,1,16000001,16000089,16000012,16000026,16000005,16000030,c4be2319d11774496e6f796b79ed5ff5,387
15000050,0,16000001,16000089,16000012,16000026,16000005,16000030,2fa0bbb2886beb6b2c10825fde2f47f7,388
15000050,1,16000001,16000089,16000012,16000026,16000005,16000030,66ff7eacceaf2c1a1ff16e108d0ec23d,389
15000053,1,16000070,16000002,16000082,16000083,16000012,16000102,a3f7605d0b1cc7598ddc2d10936d0afb,390
15000053,1,16000070,16000002,16000082,16000083,16000012,16000102,5040bcb23a8519d76d104df3a00cea05,391
15000011,1,16000026,16000012,16000063,16000099,16000001,16000014,d1f8b42c978af749d22296836515741d,392
15000011,1,16000026,16000012,16000063,16000099,16000001,16000014,faf3641c48bf6881af559fa33e62d56e,393
15001021,0,16000089,16000029,16000086,16000004,16000020,16000102,b47b1a59f4ea6616fed242431d8096fa,394
15001021,1,16000089,16000029,16000086,16000004,16000020,16000102,da70b531f66dbc080360e01ac691b7e6,395
15001021,0,16000089,16000029,16000086,16000004,16000020,16000102,2e3533a434410b43a4f92a2fbf3456d4,396
15000011,1,16000047,16000103,16000085,16000011,16000004,16000017,a721afdca0c29722ff09efd2468d30ec,397
15000011,0,16000047,16000103,16000085,16000011,16000004,16000017,7db76a5ddfb210308b1362db6ae279e4,398
15000011,1,16000047,16000103,16000085,16000011,16000004,16000017,709e4098d9ed3d18b52f5ede917c55b6,399
15000115,0,16000050,16000012,16000004,16000014,16000023,16000008,6538a0b92dad0469a88799d80cf3f50d,400
15000115,0,16000050,16000012,16000004,16000014,16000023,16000008,03b4891ee26f39d6317c32ffcd38a69b,401
15000010,0,16000005,16000081,16000030,16000004,16000089,16000012,bc6b3af08db73bb45015898c31032bfe,402
15000010,0,16000005,16000081,16000030,16000004,16000089,16000012,5b0650ed74700190d3fa5d6dd1141814,403
15000703,1,16000061,16000029,16000001,16000021,16000079,16000012,d4d18b81f837daeae5eeae8397cdee51,404
15000703,1,16000061,16000029,16000001,16000021,16000079,16000012,fa6ab65b887da4ff28bf0da437ca779f,405
15000022,1,16000002,16000099,16000101,16000061,16000047,16000042,5ddaed46b248c53f46c966e24158b385,406
15000022,1,16000002,16000099,16000101,16000061,16000047,16000042,87d5715e4cdbc943dedbc5d8b7a692aa,407
15000022,0,16000002,16000099,16000101,16000061,16000047,16000042,4696160fefabfdc6a0f722b5d339cbb8,408
15000118,0,16000006,16000004,16000063,16000086,16000098,16000083,a2ad3c4b73598a23acaa961445e324d2,409
15000118,0,16000006,16000004,16000063,16000086,16000098,16000083,340b0dbbe5029ceaf0d8283ebaf40977,410
15000132,1,16000044,16000002,16000074,16000102,16000095,16000023,7140971f6c36b5122ff73139c6912779,411
15000132,0,16000044,16000002,16000074,16000102,16000095,16000023,d3120310b9f6a00d450eea8a68b4b255,412
15000132,1,16000044,16000002,16000074,16000102,16000095,16000023,5447ccdbcbbc4fc6b213d31da1564118,413
15000053,1,16000001,16000083,16000078,16000014,16000002,16000004,33332d257d5972f933a608099b50a0ea,414
15000053,1,16000001,16000083,16000078,16000014,16000002,16000004,3cda7b431f9f8aaf8f1da5604cbb3e22,415
15000292,1,16000098,16000014,16000063,16000023,16000020,16000005,0970a50fc7ae94fd926ed64019d1a7a8,416
15000292,1,16000098,16000014,16000063,16000023,16000020,16000005,482ec9527397638c74c77f2bb493986c,417
15000292,0,16000098,16000014,16000063,16000023,16000020,16000005,038bd4e42364a9a27ba1c47e4152efe5,418
15000022,1,16000042,16000015,16000023,16000094,16000089,16000061,aecc8c10a16d26be12c0e67d8ce3dc87,419
15000022,1,16000042,16000015,16000023,16000094,16000089,16000061,352608f09e3033e16883b430b59fe499,420
15000022,0,16000042,16000015,16000023,16000094,16000089,16000061,3778f93be1e2ac89870a87245a4ab2e5,421
15000292,1,16000012,16000025,16000002,16000084,16000044,16000014,9697f6888860f63d8f410bad43495931,422
15000292,1,16000012,16000025,16000002,16000084,16000044,16000014,d3613d336da8abaab392de9488af0079,423
15000292,0,16000012,16000025,16000002,16000084,16000044,16000014,378a40f751751007769b5d88a12694dc,424
15000011,1,16000074,16000095,16000089,16000008,16000025,16000023,8070a3dd0b6cfc1799e082a201b41a6d,425
15000011,1,16000074,16000095,16000089,16000008,16000025,16000023,7afcda0a91c50ebe7bab05755a85938f,426
15000082,0,16000095,16000021,16000044,16000019,16000086,16000099,172b93d1d8033c4f62dbe586b8d0379b,427
15000082,0,16000095,16000021,16000044,16000019,16000086,16000099,d1001fcb719fa38d49adc4ff4209d135,428
15000011,0,16000063,16000005,16000102,16000002,16000023,16000059,c46e6d46690e389aa1f18e73e44d0c67,429
15000011,0,16000063,16000005,16000102,16000002,16000023,16000059,591a80b853ae356a2e6ffde9284db569,430
15000011,1,16000063,16000005,16000102,16000002,16000023,16000059,05d1b7f6e599a9da81fba68d8ad1b89d,431
15000703,0,16000098,16000061,16000015,16000042,16000065,16000003,6044274418fa98519fc01e2b188a2432,432
15000703,0,16000098,16000061,16000015,16000042,16000065,16000003,3bd24743f7c3053b2822faeb6eb87be3,433
15000082,0,16000002,16000009,16000004,16000089,16000099,16000085,9b52f050991befb4ca1ba83091e4ad82,434
15000082,0,16000002,16000009,16000004,16000089,16000099,16000085,7e7b1a54e61a4f293b70717e0802cb9a,435
15000300,1,16000023,16000011,16000028,16000103,16000014,16000012,53d9ee0d9f6d328e5a347845633a8ea2,436
15000300,1,16000023,16000011,16000028,16000103,16000014,16000012,d8b8f0b2112a30bf7b0e1a060fc888f2,437
15000300,0,16000023,16000011,16000028,16000103,16000014,16000012,ebb3f8f0b23eb12f58e75de6bc356a66,438
15000306,1,16000026,16000045,16000089,16000002,16000059,16000014,95026b3f6e3de45d4dc58caaeb50f7e8,439
15000306,1,16000026,16000045,16000089,16000002,16000059,16000014,a41345c4037720a338f3a8f98121e617,440
15000292,0,16000089,16000098,16000026,16000008,16000063,16000023,ea935f84e8fd9d95f9432a145a5bfcf3,441
15000292,0,16000089,16000098,16000026,16000008,16000063,16000023,66b590204f72ba6867fc0fa19ca4cc54,442
15000292,1,16000089,16000098,16000026,16000008,16000063,16000023,a0cd0ccbbe24609eb0d56df574619689,443
